CDB_ID,Party_NumberĿ,Account(Customer_Name),Country_Code_Only
20364,234641,BARCLAYS BANK,SA
20385,234642,INDAG RUBBER,IN
20388,234643,AEVEN AS,DK
20391,234644,GLOBUS FACHMARKTE GMBH KG,DE
20394,234645,STARHUB,SG
20412,234646,TIETO SWEDEN AB,FI
20415,234647,BHAVNAGAR MUNICIPAL,IN
20422,234648,INDRA SISTEMAS,CO
20437,234649,BRUCE POWER LP,CA
20450,234650,US NAVY NIWC ATLANTIC,US
20470,234651,QUEENS LIBRARY,US
20477,234652,TILE SHOP HOLDINGS,IN
20496,234653,ORMAT SYSTEMS,IL
20497,234654,GE GLOBAL RESEARCH CENTER,AU
20534,234655,WOORI FINANCE HOLDINGS,KR
20540,234656,ALASKA AIRLINES,US
20551,234657,HANJIN INFORMATION SYSTEMS TELECOMMUNICATION,KR
20572,234658,ALEXION PHARMACEUTICALS,IN
20582,234659,KOREAN TEACHERS CREDIT UNION,KR
20592,234660,BRITISH AIRWAYS,GB
20594,234661,LAND REGISTRY,HK
20601,234662,MANNAI TRADING WLL,QA
20608,234663,GLOBUS FACHMAERKTE GMBH KG,DE
20611,234664,CHINA WANDA GROUP,CN
20612,234665,MANDO,KR
20615,234666,CANON KOREA BUSINESS SOLUTIONSINC,KR
20626,234667,DHL HOLDING,FR
20627,234668,MENNONITE CHRISTIAN HOSPITAL,TW
20637,234669,STANBIC IBTC BANK,NG
20640,234670,SMSC ANALOG TECHNOLOGY CENTER,US
20642,234671,CHINA UNITED NETWORK COMMUNICATIONS,CN
20643,234672,NEXI GREECE PROCESSING SERVICES SINGLE MEMBER,GR
20658,234673,LOLC CAMBODIA,KH
20667,234674,AQUANET SP Z OO,PL
20669,234675,MESTSKA CAST PRAHA 4,CZ
20671,234676,CANARA BANK,IN
20679,234677,MIOCT,FR
20681,234678,LEISURE AND CULTURAL SERVICES DEPARTMENT,HK
20691,234679,MANHATTAN ASSOCIATES INDIA DEVELOPMENT CENTER,IN
20699,234680,BREVAN HOWARD ASSET MANAGEMENT LLP,GB
20702,234681,SANCTUARY HOUSING ASSOCIATION,GB
20707,234682,AIRBUS DEFENCE AND SPACE,GB
20735,234683,L BRANDS,US
20739,234684,ADVANCED 365,GB
20743,234685,DEPARTMENT OF HOMELAND SECURITY IMMIGRATION CUSTOMS ENFORCEMENT,US
20747,234686,ESAESRIN,DE
20770,234687,HITACHI VANTARA,US
20797,234688,DATASCAN TECHNOLOGIES,US
20809,234689,FENDER MUSICAL INSTRUMENTS,US
20834,234690,HKSAR EFFICIENCY OFFICE,HK
20857,234691,C M HOSTING SOLUTIONS,AU
20877,234692,ZHONGQI LIANXIN BEIJING TECHNOLOGY,CN
20896,234693,TAIKANG NINGBO INTERNATIONAL HOSPITAL,CN
20905,234694,WISTRON NEWEB,TW
20916,234695,ASDA STORES,GB
20930,234696,DOOSAN POWER SYSTEMS INDIA,IN
20936,234697,EQUIFAX SOFTWARE SYSTEMS,IN
20945,234698,CONAIR LL,US
20946,234699,POLSKA WYTWORNIA PAPIEROW WARTOSCIO WYCH,PL
20954,234700,NORD STREAM AG,CH
20990,234701,CR BARD,US
21004,234702,GRUPO INDUSTRIAL MASECA,MX
21010,234703,PAMPLONA ALIMENTOS,BR
21037,234704,WESTERN CAROLINA UNIVERSITY,US
21071,234705,ARAMCO GULF OPERATIONS,SA
21072,234706,CIVIL SERVICES BUREAU,JO
21086,234707,KOREA ENVIRONMENT,KR
21093,234708,ASSUMPTION UNIVERSITY,TH
21108,234709,DAIWACATHAY CAPITAL MARKETS,TW
21110,234710,CIRION TECHNOLOGIES BRASIL,AR
21113,234711,PEJABAT PERDANA MENTERI PPM,MY
21116,234712,PT IONPAY NETWORKS,ID
21120,234713,MORGANS FINANCIAL,AU
21170,234714,KOREA BUSINESS SERVICE,KR
21198,234715,CONSTRUCTORA SAN JOSE,ES
21203,234716,TOWASUZHOUCO,CN
21238,234717,SONERI BANK,PK
21265,234718,STAUBLI FAVERGES,FR
21272,234719,FEDERAL HOME LOAN BANK DALLAS,US
21282,234720,WEST YORKSHIRE POLICE,GB
21290,234721,CHICAGO TRADING HOLDINGS,US
21291,234722,KOMISJA NADZORU FINANSOWEGO,PL
21301,234723,OIKOGENEIA STERGIOU,GR
21304,234724,IMC CHICAGO,US
21312,234725,MINISTRY OF JUSTICE,SA
21325,234726,US STATE DEPARTMENT OFFICE OF ACQ,US
21344,234727,SECRETARIA DA FAZENDA SAO PAULO,BR
21347,234728,DHS OFFICE OF INSPECTOR GENERAL,US
21349,234729,NYCERS,US
21365,234730,FEDERAL BUREAU OF INVESTIGATION COSTUME,US
21366,234731,MINISTERIO DO DESENVOLVIMETO REGIONAL,BR
21380,234732,SHANGHAI MAXIMUM INFORMATION TECHNOLOGY,CN
21389,234733,URBAN REVIVO FASHIONGZCOLTD,CN
21397,234734,QIAQIA FOOD,CN
21399,234735,WIPRO INDIA,DE
21407,234736,KEPPEL INFRASTRUCTURE HOLDINGS,SG
21411,234737,SILICONWARE PRECISION INDUSTRIES,TW
21416,234738,BEIJING HORIZON INFORMATION TECHNOLOGY,CN
21424,234739,RIGOR SYSTEMS,KE
21438,234740,IDAMENEO NO 123 PTY,AU
21448,234741,ZHENJIANG FIRST PEOPLES HOSPITAL,CN
21496,234742,INSTITUTE OF MENTAL HEALTH,SG
21504,234743,FINANZ INFORMATIK TECHNOLOGIE SERVICE GMBH KG,DE
21530,234744,SIMCORP AS,DK
21531,234745,MSIG INSURANCE SINGAPORE CO MSIG HOLDIN,SG
21532,234746,HYUNDAI WIA INDIA,IN
21542,234747,LETISTE PRAHA A,CZ
21551,234748,BREVAN HOWARD SERVICES,GB
21559,234749,ANYKEY GMBH,DE
21564,234750,HSBC BANK ARGENTINA,AR
21569,234751,FBI,US
21575,234752,MOBILEYE,IL
21583,234753,NKIAVL,NL
21589,234754,INTERNATIONAL NETWORK OF CARDS FOR ELECTRONIC PAYMENT SERVICES,IQ
21590,234755,VHI,IE
21600,234756,PTC INDIA FINANCIAL SERVICES,IN
21626,234757,CUBIC TRANSPORTATION SYSTEMS L,US
21636,234758,EVEREST CLINICAL RESEARCH,CA
21653,234759,HARMONIC,US
21664,234760,HIROSE KOREA,KR
21670,234761,PERSHING TECHNOLOGY SERVICES,TW
21675,234762,WUXI RURAL COMMERCIAL BANK,CN
21679,234763,CATLGAC POWER BATTERY,CN
21682,234764,PROFUTURO GNP AFORE,MX
21689,234765,ZHAOKE PHARMACEUTICALGUANGZHOUCOLTD,CN
21694,234766,INIBIO,KR
21730,234767,KOC HOLDING AS,TR
21732,234768,AMANA COOPERATIVE INSURANCE,SA
21733,234769,AKESOSINO PHARMA,CN
21742,234770,MAURITIUS COMMERCIAL BANK,MV
21776,234771,SYKEHUSPARTNER,NO
21779,234772,OPENSILICON RESEARCH PVTLTD,IN
21792,234773,INTRASOFT INTERNATIONAL,LU
21796,234774,TURKIYE FUTBOL FEDERASYONU,IN
21813,234775,TAKASBANK IMKB TAKAS VE SAKLAMA BANKASI AS,TR
21836,234776,GTT EMEA,GB
21845,234777,ORANGE COTE DIVOIRE,CI
21851,234778,OEPM OFICINA ESPANOLA PATENTES Y MARCAS,ES
21859,234779,LEXICON PHARMACEUTICALS,US
21875,234780,EL PASO COUNTY COLORADO,US
21885,234781,CITY OF SAN JOSE,US
21906,234782,TRIBUNAL SUPERIOR ELEITORAL TSE,BR
21920,234783,SUNCOR ENERGY CENTER,CA
21926,234784,QIAGEN REDWOOD CITY,US
21945,234785,ORANGE CAMEROON,CM
21947,234786,INGENUITY SYSTEMS,US
21958,234787,TOSS PREPARATORY,KR
22031,234788,INSTITUTE OF PUBLIC ADMINISTRATION,SA
22041,234789,GULF COOPERATION COUNCIL INTERCONNECTION AUTHORITY  GCCIA ,SA
22042,234790,KAOHSIUNG MUNICIPAL TATUNG HOSPITAL,TW
22050,234791,AUSTRIAN POWER GRID AG,AT
22051,234792,ATELIER INDUSTRIEL LAERONAUTIQUE CLERMONTF,FR
22120,234793,ABU DHBAI AVIATION,AE
22133,234794,COFCO,CN
22141,234795,FERROVIAL CORPORACION,ES
22144,234796,DELOITTE FINANCIAL ADVISORY GMBH,AT
22163,234797,EDGE UOL,BR
22166,234798,SAHAM ASSURANCE,CI
22196,234799,NYU LANGONE HOSPITALS,US
22201,234800,USC ARCADIA HOSPITAL,US
22217,234801,NASA HEADQUARTERS,US
22218,234802,ROYAL BAFOKENG PLATINUM,ZA
22233,234803,HDFC ERGO GENERAL INSURANCE,IN
22237,234804,AT T,US
22251,234805,ANHEUSERBUSCH,US
22260,234806,RPAC HONG KONG,HK
22268,234807,CHINA RESOURCESMICROELECTRONICS,CN
22286,234808,SOUTH INDIAN BANK,IN
22297,234809,EDEKA SUDBAYERN HANDELS STIFTUNG KG,DE
22330,234810,HOME CREDIT PHILIPPINES,PH
22335,234811,SPECIAL TRIBUNAL FOR LEBANON,NL
22407,234812,ASPECTRA AG,CH
22442,234813,BANCO MACRO,AR
22445,234814,JACK IN BOX,US
22456,234815,COMMUNITY CARE INFORMATION MANAGEMENT,CA
22460,234816,UNISYS BUILDING 6,IN
22465,234817,LAGOS DEEP OFFSHORE LOGISTICS BASE,NG
22467,234818,L3 COMMUNICATIONS INTEGRATED SYSTEMS,IN
22485,234819,CONNEQT BUSINESS SOLUTIONS,IN
22500,234820,POSTA BANK UGANDA,UG
22503,234821,MARITIME COMMERCIAL JOINT STOCK BANK,VN
22521,234822,VIRTECH SOFTWARE TRADING,AE
22530,234823,DISCOUNT BANK,IL
22540,234824,KCC ENGINEERING CONSTRUCTION,KR
22542,234825,UWS,KR
22547,234826,SERVICE TOP,KR
22552,234827,BOEING TIANJIN COMPOSITES,CN
22555,234828,HEJIAN TECHNOLOGY SUZHOU,CN
22591,234829,SILVER TOUCH TECHNOLOGIES,IN
22627,234830,INNOVIX DISTRIBUTION SDN,MY
22651,234831,ZHEJIANG HEC ELECTRONIC TECHNOLOGY,CN
22665,234832,INSTITUTO INFORMATICA,PT
22666,234833,FLEXTRONICS INTERNATIONAL USA,US
22671,234834,MIDDLE EAST INTERNET,SA
22687,234835,SAFRAN AIRCRAFT ENGINES,IE
22695,234836,SANTANDER TOWARZYSTWO FUNDUSZY INWE STYCYJNYCH A,PL
22696,234837,GENERAL AUTHORITY OF CUSTOMS,QA
22712,234838,DIRECTION GENERALE DES IMPOTS,MA
22714,234839,EMARATECHDNRD,AE
22717,234840,PUBLIC WORKS AUTHORITY,AE
22730,234841,MAWARID FINANCE,AE
22746,234842,MAUSER KUNSTSTOFFVERPACKUNGEN GMBH,DE
22749,234843,UNICREDIT LEASING GMBH,DE
22779,234844,NEW YORK INSTITUTE OF TECHNOLOGY,US
22795,234845,OYAK RENAULT OTOMOBIL FABRIKALARI AS,TR
22799,234846,TERMOTECNICA,BR
22802,234847,OPERADOR NACIONAL DO SISTEMA ELETRI,BR
22811,234848,COLLEGE OF STATEN ISLAND,US
22815,234849,AT BANK,TR
22828,234850,WORLD WIDE TECHNOLOGY,US
22841,234851,LIGGETT GROUP,US
22842,234852,WELLS FARGO,US
22849,234853,SUPREME COURT,SG
22857,234854,SHANGHAI LUJIAZUI FINANCE TRADE ZONE DEVELOPMENTCOLTD,CN
22860,234855,WM MOTOR TECHNOLOGY,CN
22872,234856,HONG LEONG BANK,HK
22888,234857,DUBAIAIRPORT,AE
22893,234858,CHINA MOBILE GROUP HENAN,US
22897,234859,SCHLUMBERGER INDIA TECHNOLOGY CENTER,IN
22908,234860,GE HEALTHCARE INFORMATION TECHNOLOGIES GMBH KG,US
22914,234861,MESA MESKEN SANAYII A,TR
22920,234862,SAUDI TELECOM STC,US
22923,234863,BANK VONTOBEL AG,CH
22928,234864,IJARAH FINANCE,SA
22940,234865,DB HITEK,KR
22946,234866,AMWAYCHINA COLIMITED,CN
22949,234867,LOTTE HOME SHOPPING,KR
22960,234868,ATAUTORIDADE TRIBUTARIA EADUANEIRA,PT
22966,234869,ELISA OYJ,FI
23015,234870,ABU DHABI MEDIA,AE
23017,234871,ENGINEERING CONSULTANTS GROUP,EG
23018,234872,LEGISISLATIVE SERVICES,US
23024,234873,KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA,ID
23031,234874,SOUTH WESTERN AMBULANCE SERVICE NHS TRUST,GB
23035,234875,COUNTY OF SAINT CLAIRE,US
23047,234876,GERBER LIFE INSURANCE,US
23050,234877,WWK LEBENSVERSICHERUNG AG,DE
23056,234878,MANE CHILE A,CL
23064,234879,DISTRICT OF COLUMBIA RETIREMENT BOARD,US
23078,234880,BANK OF CHINA AGENCIA EN CHILE,CL
23089,234881,MIAMI DADE COUNTY PUBLIC SCHOOLS,US
23103,234882,FAP,PE
23110,234883,SPECIAL OPERATIONS COMMAND,US
23111,234884,OHIOSTATE UNIVERSITY,US
23131,234885,AM CASTLE,US
23136,234886,HGC GLOBALCENTRE,HK
23148,234887,JIANGNAN RURAL COMMERCIAL BANK,CN
23167,234888,SUNTEN ELECTRIC EQUIPMENT,CN
23179,234889,GYEONGGI DO OFFICE,KR
23198,234890,SHANGHAI JAHWA UNITED,CN
23202,234891,QATAR STOCK EXCHANGE,QA
23231,234892,BANK RESPUBLIKA,AZ
23232,234893,PRICEWATERHOUSECOOPERS ASSOCIATES SDN,MY
23235,234894,HOSPITAL CLINIC I PROVINCIAL BARCELON,ES
23255,234895,COMPUTACENTER,GB
23262,234896,ARCHIVES OF JILIN PROVINCE,CN
23285,234897,PT GREAT EASTERN GENERAL INSURANCE,ID
23315,234898,PRZEDSIEBIORSTWO PRODUKCJI FARMACEU TYCZNEJ HASCO,PL
23321,234899,AVANGRID C O NYSEG,US
23336,234900,BT LANCASHIRE SERVICES,GB
23337,234901,EXLIBRIS,US
23344,234902,AXON COMMUNICATIONS,US
23350,234903,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CL
23370,234904,BANCO ECONOMICO,PT
23377,234905,US DEPARTMENT OF DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY DCSA,US
23411,234906,PROCURADORIAGERAL JUSTICA DO ESTADO DO PIAUI,BR
23416,234907,DEPARTMENT OF ENERGY,US
23428,234908,ARCELORMITTAL DOFASCO,CA
23430,234909,ZHONGLU PROPERTY AND CASUALTY INSURANCE,CN
23434,234910,CIGNA CMB ASSET MANAGEMENT,CN
23437,234911,GUANGDONG EVERBRIGHT ENTERPRISE GROUP,CN
23460,234912,MUFG BANK,ID
23462,234913,NEXON KOREA,KR
23467,234914,EMIRATES IDENTITY AUTHORITY,AE
23484,234915,ZHOUHEIYA INTERNATIONAL HOLDINGS,CN
23486,234916,ARCO GROUP ARCHIRODON NV,GR
23496,234917,ZHENJIANG FINANCE BUREAU,CN
23497,234918,BEIJING WARBURG PINCUS INVESTMENT CONSULTING,CN
23503,234919,DONGGUAN ZHONGJIA REAL ESTATEDEVELOPMENT,CN
23505,234920,YOON YANG,KR
23521,234921,RELIANCE COMMUNICATIONS,IN
23585,234922,NTT EUROPE,GB
23589,234923,TENNECO AUTOMOTIVE,PL
23592,234924,EUSKALTEL,ES
23601,234925,HOLY SPIRIT HOSPITAL,US
23610,234926,SAPREF,ZA
23631,234927,ROYAL BANK OF CANADA,US
23638,234928,BANCO CSF A,BR
23641,234929,JEPPESEN GMBH,DE
23642,234930,CHOREOGRAPH,US
23656,234931,ORDNANCE SURVEY,GB
23685,234932,MINISTERIO PUBLICO DO ESTADO SAO PAULO,BR
23688,234933,ENTERPRISE HOLDING,US
23708,234934,CHINA TELECOMMUNICATIONS GANSU BRANCH,CN
23717,234935,ISHINE CLOUD,SG
23728,234936,FEDEX EXPRESS CHINA,CN
23730,234937,SP GROUP OTMAN,US
23742,234938,QINGDAO TAX SERVICE STATETAXATION ADMINISTRATION,CN
23745,234939,ONE PAY,MM
23754,234940,THYSSENKRUPP MARINE SYSTEMS,DE
23770,234941,COTIVITI USA,US
23778,234942,INDEPENDENT ELECTORAL COMMISSION,ZA
23828,234943,CETELEM,ES
23840,234944,ETAT FRIBOURG SITEL,CH
23865,234945,SOCIETE GENERALE GESTION,TR
23871,234946,SITEL OPERATING,US
23898,234947,MATTEL,US
23901,234948,CITY OF HOPE MEDICAL CENTER,US
23902,234949,A2B SERVICOS EM TECNOLOGIA DA INFORMACAO,BR
23948,234950,SIRIRAJ HOSPITAL,TH
23984,234951,AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY,AU
23988,234952,PCI,SG
24006,234953,E FUND MANAGEMENT,CN
24009,234954,COM LAN SYSTEM,CN
24021,234955,BEIJING TIDE PHARMACEUTICAL,CN
24022,234956,GANSAM ARCHITECTS PARTNERS,KR
24028,234957,TONG HSING ELECTRONIC INDUSTRIESLTD,TW
24029,234958,XIAMEN BANK,CN
24034,234959,SLR CONSULTING,AU
24036,234960,MUANG THAI LIFE ASSURANCE PUBLIC,TH
24067,234961,SAMHWA PAINTS INDUSTRIAL,KR
24068,234962,TP WESTERN ODISHA DISTRIBUTION,IN
24086,234963,TOSHIBA JSW TURBINE GENERATOR,IN
24158,234964,RELIANCE COMMUNICATIONS,IN
24175,234965,LA BANQUE POSTALE,FR
24186,234966,RAZA,SA
24187,234967,SAGE SOFTWARE,US
24202,234968,MAGEN DAVID ADOM MADA,IL
24234,234969,INTESA SANPAOLO,IT
24253,234970,KASAPREKO,GH
24278,234971,NIELSEN US,US
24302,234972,DSTI,KR
24326,234973,TATA COMMUNICATIONS CANADA,IN
24337,234974,OMEGA LINE VAVUNIYA APPARELS,LK
24342,234975,HYUNDAI AUTOEVER AMERICA,US
24346,234976,MACHON MOR,IL
24369,234977,NATIONAL ELEARNING CENTER,SA
24374,234978,CIMB INVESTMENT BANK BERHAD,BW
24391,234979,RAI RADIOTELEVISIONE ITALIANA SPA,IT
24416,234980,MBANK A,US
24420,234981,PRIME MINISTRY OF HASHEMITE KINGDOM OF JORDAN,JO
24437,234982,SAMBA BANK,PK
24440,234983,BARTS CANCER INSTITUTE,GB
24463,234984,HORIZONS TELECOMUNICACOES E TECNOLOGIA,BR
24469,234985,MINISTERO DELL INTERNO DIPPS DIRE,IT
24484,234986,HOSPITAL Y CLINICA OCA,MX
24509,234987,SECRETARIA DISTRITAL MOVILIDAD,CO
24510,234988,US ARMY,US
24529,234989,SORINT LAB SPAIN SL,ES
24533,234990,TRIBUNAL CONTAS DO ESTADO DO ESPIRITO SANTO,BR
24547,234991,US DEPARTMENT OF ENERGY,US
24558,234992,GHD SERVICES PTY,AU
24579,234993,JIANGSU CHANGSHU RURAL COMMERCIAL BANK,CN
24587,234994,DYNACAST  SUZHOU ,CN
24596,234995,ALEMBIC PHARMACEUTICALS,IN
24614,234996,UNITED ELECTRONICS,CN
24636,234997,CONSEIL GENERAL DU RHONE,FR
24645,234998,MINISTRY OF LABOUR,QA
24651,234999,CIVIL SERVICE BUREAU,BH
24666,235000,TECHFRONT SHANGHAI COMPUTER,CN
24675,235001,UMC HJ TECHNOLOGY,CN
24685,235002,YELL,GB
24688,235003,TBC BANK,GE
24692,235004,THENAMARIS SHIPS MANAGEMENT,GR
24702,235005,KONICA MINOLTA BS EUROPE GMBH,DE
24708,235006,LINK ASI,IE
24725,235007,ARAB BANKING EGYPT,EG
24772,235008,IOVATE HEALTH SCIENCES,CA
24801,235009,BAKER TAYLOR,US
24805,235010,FORM FACTOR,US
24829,235011,CP,AE
24831,235012,YELLOW RIBBON SINGAPORE,SG
24838,235013,ZHEJIANG HUAHAI PHARMCEUTICAL,CN
24852,235014,SHANDONG ENERGY GROUP,CN
24855,235015,SK C C,KR
24866,235016,PT BANK ANZ INDONESIA,ID
24887,235017,BOROUGE,CN
24895,235018,LOTTE CARD,KR
24897,235019,CHANGZHOU HANSOH PHARMACEUTICAL,CN
24901,235020,TEBA,ZA
24926,235021,SHANDONG ENERGY GROUP FINANCE,CN
24938,235022,BVV VERSICHERUNGSVEREIN DES BANKGEWERBE,DE
24950,235023,SOLIHULL METROPOLITAN BOROUGH COUNCIL,GB
24963,235024,CESC,IN
24984,235025,AFRICAN BANKING ZAMBIA,ZM
24987,235026,VODACOM TECHNO CENTER,ZA
25014,235027,CENTRAL TRANSPORT INTERNATIONAL,US
25023,235028,EQUIFAX CANADA,MX
25040,235029,LLOYDS BANK NORTH AMERICA,US
25044,235030,BLUECROSS BLUESHIELD KC,US
25045,235031,CAPGEMINI FINLAND OY,IN
25052,235032,WESTERN UNION,US
25058,235033,NORTHWEST ADMINISTRATORS,US
25063,235034,OMNISPORT,SV
25065,235035,UNITED STATES GOVERNMENT,US
25072,235036,TRIBUNAL REGIONAL DO TRABALHO DA 8A REGIAO PA,BR
25085,235037,PROVINCIAL ELECTRICITY AUTHORITY PEA,TH
25106,235038,SHENZHEN GALAXY TECHNOLOGYCO,CN
25107,235039,SHANGHAI LANDSCAPE INFORMATION SCIENCE,CN
25145,235040,GENERAL SECURITY FORCES,AE
25171,235041,JIDU AUTOMOBILE,CN
25177,235042,CREAMLINE DAIRY PRODUCTS,IN
25189,235043,MRT SDN,MY
25196,235044,CPI SERVICES AS,CZ
25209,235045,P4 SP Z OO,PL
25224,235046,EDEKA HANDELSGESELLSCHAFT SUDBAYERN MBH,DE
25234,235047,FEDEX,US
25238,235048,CENTER HOSPITALIER DANTIBES,FR
25242,235049,CLINICA SAN PABLO A C,PE
25258,235050,ELECTRICITY SUPPLY BOARD,IE
25263,235051,DEA EL PASO INTELLIGENCE CENTER,US
25276,235052,KUMON INSTITUTO EDUCACAO,BR
25286,235053,ERIE INSURANCE,US
25288,235054,BOEING,US
25293,235055,TAMPA ELECTRIC,US
25321,235056,SUNGARD INVESTMENT SYSTEMS,IN
25377,235057,BEIJING ELECTRIC POWER,CN
25390,235058,FUBON SECURITIES,TW
25402,235059,KOREA ENVIRONMENT,KR
25432,235060,KECOM BEIJINGTECHNOLOGY,CN
25436,235061,CHINA STEEL,TW
25443,235062,EXPERT SYSTEMS,HK
25454,235063,HPIA LA BANQUE POSTALE,FR
25462,235064,WUHU ANNTO LOGISTICS TECHNOLOGY,CN
25468,235065,TRUST MERCHAND BANK,CD
25478,235066,SAMET KALIP VE MADENI ESYA SAN VE TIC AS,TR
25482,235067,KTB COMPUTER SERVICES,TH
25483,235068,PT OKI PULP AND PAPER,ID
25484,235069,MNRB HOLDINGS BERHAD,MY
25494,235070,HABITAT 76,FR
25497,235071,ABU DHABI ISLAMIC BANK,AE
25501,235072,NATIONAL CONTRACTING INDIA,IN
25502,235073,STANDARD CHARTERED BANK MALAYSIA BERHAD,US
25511,235074,UNIFY COMMUNICATIONS AND COLLABORATION GMBH KG,DE
25514,235075,CHINA CITIC BANK INTERNATIONAL,HK
25531,235076,NATIONAL AGRICULTURAL COOPERATIVE FEDERATION,KR
25540,235077,KRANKENHAUS BARMHERZIGE BRUEDER REGENSBURG KRANKEN,AT
25594,235078,KAPSCH TRAFFICCOM TRANSPORTATION,US
25598,235079,DZ BANK,US
25604,235080,SANDWELL COUNCIL,GB
25619,235081,TAMPA ELECTRIC TECO ENERGY,US
25631,235082,WITHUS PHARMACEUTICAL,KR
25658,235083,CHINA INTERNATIONAL MARINE CONTAINERS GROUP,CN
25664,235084,KOREA HOUSING FINANCE,KR
25677,235085,SEOUL METROPOLITAN OFFICE OF EDUCATION,KR
25694,235086,CANON SEMICONDUCTOR ENGINEERING KOREA,KR
25707,235087,UNIVERSITI MALAYSIA SARAWAK,MY
25719,235088,HYUNDAI TRANSYS,KR
25720,235089,MINISTRY OF ADMINISTRATIVE DEVELOPMENT LABOR AND SOCIAL AFFAIRS,QA
25722,235090,CHENGDU MONOLITHIC POWER SYSTEMS,CN
25758,235091,PT SURYA MADISTRINDO,ID
25767,235092,PT UOB ASSET MANAGEMENT INDONESIA,ID
25773,235093,OFFICE OF BASIC EDUCATION COMMISSION,TH
25778,235094,NATIONAL EMERGENCY CRISIS AND DISASTER MANAGEMENT AUTHORITY,AE
25798,235095,VIETTEL GLOBAL INVESTMENT JOINT STOCK,VN
25829,235096,OFFICE OF PERSONNEL MANAGEMENT,US
25845,235097,NLMK,US
25847,235098,AUTORIDAD PUERTOS,PR
25867,235099,ABC DIN,CL
25868,235100,AUTORIDAD NACIONAL LICENCIAS AMBIENTALES ANLA,CO
25926,235101,DAH SING BANK CHINA,CN
25927,235102,PAYLETTER,KR
25928,235103,CLARO CHILE,CL
25929,235104,PUKYUNG PIG FARMERS,KR
25935,235105,ZHANGJIAGANG CIMC SANCTUM CRYOGENIC EQUIPMENT,CN
25981,235106,UNISONO SOLUCIONES NEGOCIO,ES
26001,235107,SMARTRO,KR
26008,235108,ZHONGYUAN BANK,CN
26034,235109,MSERVICE,KR
26038,235110,BOEING DEFENCE UK,GB
26042,235111,ADITYA BIRLA FINANCIAL SHARED SERVICES,IN
26059,235112,SAIB,EG
26075,235113,UK TRANSPLANT,JP
26097,235114,IBERMUTUAMUR,ES
26116,235115,KHAFJI JOINT OPERATIONS KJO,SA
26144,235116,DEPARTMENT OF TRANSPORT TOURISM AND SPORT,IE
26161,235117,SISTEMA DEMERGENCIES MEDIQUES,ES
26167,235118,PT BANK MAYBANK INDONESIA,ID
26174,235119,AMICA MUTUAL INSURANCE,IN
26176,235120,CORONATION MERCHANT BANK,NG
26181,235121,FEDERAL EXPRESS EUROPEAN SERVICES,IN
26194,235122,MASSACHUSETTS DEPARTMENT OF TRANSPORTATION,US
26207,235123,KNOWLES ELECTRONICS,US
26208,235124,BENOIT ELETRODOMESTICOS,BR
26230,235125,HAITONG INTERNATIONAL SECURITIES GROUP,HK
26267,235126,LG CNS,KR
26268,235127,PETROBRAS SINGAPORE,SG
26291,235128,IPE GLOBAL,IN
26296,235129,FUJIFILM ELECTRONIC MATERIALS TAIWAN,TW
26351,235130,SAUR SAS,FR
26357,235131,CIRES TECHNOLOGIES,MA
26369,235132,MINISTRY OF MUNICIPALITY AND URBAN PLANNING,QA
26393,235133,GREATBATCH,US
26396,235134,MSCI,US
26405,235135,SYKEHUSPARTNER AHUS,NO
26420,235136,MEMORIAL HEALTH SERVICES,US
26422,235137,GERENCIA INFORMATICA LA SEGURIDAD SOCIAL,ES
26424,235138,SUNY UPSTATE MEDICAL UNIVERSITY HOSPITAL,US
26431,235139,UNITED STATES ARMY OF ENGINEERS,US
26492,235140,CHUBB GROUP OF INSURANCE COMPANIES,KR
26494,235141,LOTTE RENTAL,KR
26516,235142,NATIONAL KAOHSIUNG CENTER FOR ARTS WEIWUYING,TW
26532,235143,THAI AIRWAYS INTERNATIONAL PCL,TH
26564,235144,MUFG BANK CHINA,CN
26565,235145,PANASONIC SEMICONDUCTOR SUZHOU,CN
26627,235146,BANCO GALICIA Y BUENOS AIRES,US
26639,235147,WILLIAMS LEA,US
26641,235148,BURDA DIGITAL SYSTEMS GMBH,DE
26657,235149,EMPRESA ACUEDUCTO Y ALCANTARILLADO BOGOTA,CO
26660,235150,YORK INSURANCE SERVICES GROUP,US
26678,235151,SBIRS SPOTS,IN
26681,235152,HYUNDAI MOTOR BRASIL MONTADORA AUTOMOVEIS,BR
26720,235153,HONOUR LAB,IN
26722,235154,UTTAM GALVA STEELS,IN
26734,235155,FRESENIUS MEDICAL CARE NORTH AMERICA,US
26749,235156,ERICSSON TELECOMMUNICATIONS,SE
26750,235157,SAIC GM WULING AUTOMOBILE,CN
26770,235158,TAIPEI VETERANS GENERAL HOSPITAL SUAO BRANCH,TW
26777,235159,HELA GEWURZWERK HERMANN LAUE GMBH,DE
26778,235160,NETWORK FOR ELECTRONIC TRANSFERS SINGAPORE,SG
26785,235161,DYNO NOBEL,US
26804,235162,BEIJING UNIWISE TECHNOLOGY,CN
26817,235163,BANGLADESH COMMERCE BANK,BD
26820,235164,QATAR OLYMPIC COMMITTEE,QA
26835,235165,JORDAN AHLI BANK,LB
